seed,gamma,sigma_epsilon,L,N_code,epsilon,mode,total_resources,converged,final_error,n_rounds,M_max_used,timestamp
18,0.0000000000e+00,0.0000000000e+00,2,5,1.7269832907e-02,sequential,9600,True,6.7961575771e-03,7,21,2026-05-04T07:12:23.625887
18,0.0000000000e+00,0.0000000000e+00,2,5,1.9414919457e-02,sequential,9600,True,6.7961575771e-03,7,19,2026-05-04T07:12:23.625958
18,0.0000000000e+00,0.0000000000e+00,2,5,2.1826447284e-02,sequential,9600,True,6.7961575771e-03,7,17,2026-05-04T07:12:23.626034
18,0.0000000000e+00,0.0000000000e+00,2,5,2.4537511066e-02,sequential,9600,True,6.7961575771e-03,7,15,2026-05-04T07:12:23.626107
18,0.0000000000e+00,0.0000000000e+00,2,5,2.7585316176e-02,sequential,4800,True,3.0019381332e-02,6,13,2026-05-04T07:12:23.626171
18,0.0000000000e+00,0.0000000000e+00,2,5,3.1011689266e-02,sequential,4800,True,1.9068003880e-02,6,12,2026-05-04T07:12:23.626234
18,0.0000000000e+00,0.0000000000e+00,2,5,3.4863652277e-02,sequential,4800,True,3.0019381332e-02,6,11,2026-05-04T07:12:23.626297
18,0.0000000000e+00,0.0000000000e+00,2,5,3.9194067748e-02,sequential,4800,True,1.9068003880e-02,6,9,2026-05-04T07:12:23.626360
18,0.0000000000e+00,0.0000000000e+00,2,5,4.4062364278e-02,sequential,4800,True,1.9068003880e-02,6,8,2026-05-04T07:12:23.626426
18,0.0000000000e+00,0.0000000000e+00,2,5,4.9535352090e-02,sequential,2400,True,4.3611696486e-02,5,8,2026-05-04T07:12:23.626481
18,0.0000000000e+00,0.0000000000e+00,2,5,5.5688139909e-02,sequential,2400,True,4.3611696486e-02,5,7,2026-05-04T07:12:23.626535
18,0.0000000000e+00,0.0000000000e+00,2,5,6.2605165720e-02,sequential,2400,True,4.3611696486e-02,5,6,2026-05-04T07:12:23.626590
18,0.0000000000e+00,0.0000000000e+00,2,5,7.0381355549e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.626645
18,0.0000000000e+00,0.0000000000e+00,2,5,7.9123426190e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.626701
18,0.0000000000e+00,0.0000000000e+00,2,5,8.8951349731e-02,sequential,2400,True,4.3611696486e-02,5,4,2026-05-04T07:12:23.626755
18,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-01,sequential,1200,True,5.4756887260e-03,4,4,2026-05-04T07:12:23.626802
22,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-04,sequential,1229550,False,1.0940495283e-02,14,3513,2026-05-04T07:12:23.696963
22,0.0000000000e+00,0.0000000000e+00,2,5,1.1242100351e-04,sequential,1229550,True,1.0882169114e-05,14,3125,2026-05-04T07:12:23.697170
22,0.0000000000e+00,0.0000000000e+00,2,5,1.2638482029e-04,sequential,1229550,True,1.0882169114e-05,14,2780,2026-05-04T07:12:23.697308
22,0.0000000000e+00,0.0000000000e+00,2,5,1.4208308325e-04,sequential,1229550,True,1.0882169114e-05,14,2473,2026-05-04T07:12:23.697449
22,0.0000000000e+00,0.0000000000e+00,2,5,1.5973122801e-04,sequential,1229550,False,1.0940495283e-02,14,2199,2026-05-04T07:12:23.697584
22,0.0000000000e+00,0.0000000000e+00,2,5,1.7957144944e-04,sequential,1229550,True,1.0882169114e-05,14,1956,2026-05-04T07:12:23.697716
22,0.0000000000e+00,0.0000000000e+00,2,5,2.0187602547e-04,sequential,615000,True,8.4991630129e-05,13,1740,2026-05-04T07:12:23.697840
22,0.0000000000e+00,0.0000000000e+00,2,5,2.2695105367e-04,sequential,615000,False,1.1036369082e-02,13,1548,2026-05-04T07:12:23.697963
22,0.0000000000e+00,0.0000000000e+00,2,5,2.5514065200e-04,sequential,615000,True,8.4991630129e-05,13,1377,2026-05-04T07:12:23.699015
22,0.0000000000e+00,0.0000000000e+00,2,5,2.8683168133e-04,sequential,615000,True,8.4991630129e-05,13,1225,2026-05-04T07:12:23.699307
22,0.0000000000e+00,0.0000000000e+00,2,5,3.2245905453e-04,sequential,615000,True,8.4991630129e-05,13,1090,2026-05-04T07:12:23.699472
22,0.0000000000e+00,0.0000000000e+00,2,5,3.6251170500e-04,sequential,615000,True,8.4991630129e-05,13,969,2026-05-04T07:12:23.699613
22,0.0000000000e+00,0.0000000000e+00,2,5,4.0753929659e-04,sequential,307650,True,2.7673922861e-04,12,862,2026-05-04T07:12:23.699734
22,0.0000000000e+00,0.0000000000e+00,2,5,4.5815976691e-04,sequential,307650,True,2.7673922861e-04,12,767,2026-05-04T07:12:23.699853
22,0.0000000000e+00,0.0000000000e+00,2,5,5.1506780762e-04,sequential,307650,True,2.7673922861e-04,12,682,2026-05-04T07:12:23.703750
22,0.0000000000e+00,0.0000000000e+00,2,5,5.7904439806e-04,sequential,307650,True,2.7673922861e-04,12,607,2026-05-04T07:12:23.703972
22,0.0000000000e+00,0.0000000000e+00,2,5,6.5096752305e-04,sequential,307650,True,2.7673922861e-04,12,540,2026-05-04T07:12:23.704096
22,0.0000000000e+00,0.0000000000e+00,2,5,7.3182422191e-04,sequential,307500,False,1.0437296226e-03,12,480,2026-05-04T07:12:23.704213
22,0.0000000000e+00,0.0000000000e+00,2,5,8.2272413417e-04,sequential,153900,True,1.0675596836e-04,11,427,2026-05-04T07:12:23.704320
22,0.0000000000e+00,0.0000000000e+00,2,5,9.2491472772e-04,sequential,153900,True,1.0675596836e-04,11,380,2026-05-04T07:12:23.704433
22,0.0000000000e+00,0.0000000000e+00,2,5,1.0397984185e-03,sequential,153900,False,1.0844621484e-02,11,338,2026-05-04T07:12:23.704541
22,0.0000000000e+00,0.0000000000e+00,2,5,1.1689518165e-03,sequential,153900,True,1.0675596836e-04,11,301,2026-05-04T07:12:23.704651
22,0.0000000000e+00,0.0000000000e+00,2,5,1.3141473626e-03,sequential,153900,True,1.0675596836e-04,11,268,2026-05-04T07:12:23.704834
22,0.0000000000e+00,0.0000000000e+00,2,5,1.4773776526e-03,sequential,153900,True,1.0675596836e-04,11,238,2026-05-04T07:12:23.704950
22,0.0000000000e+00,0.0000000000e+00,2,5,1.6608827826e-03,sequential,76950,True,8.7374636230e-04,10,212,2026-05-04T07:12:23.705048
22,0.0000000000e+00,0.0000000000e+00,2,5,1.8671810913e-03,sequential,76950,True,8.7374636230e-04,10,189,2026-05-04T07:12:23.705146
22,0.0000000000e+00,0.0000000000e+00,2,5,2.0991037201e-03,sequential,76950,True,8.7374636230e-04,10,168,2026-05-04T07:12:23.705245
22,0.0000000000e+00,0.0000000000e+00,2,5,2.3598334668e-03,sequential,76950,True,8.7374636230e-04,10,149,2026-05-04T07:12:23.705348
22,0.0000000000e+00,0.0000000000e+00,2,5,2.6529484644e-03,sequential,76950,True,8.7374636230e-04,10,133,2026-05-04T07:12:23.705451
22,0.0000000000e+00,0.0000000000e+00,2,5,2.9824712862e-03,sequential,76950,True,8.7374636230e-04,10,118,2026-05-04T07:12:23.705548
22,0.0000000000e+00,0.0000000000e+00,2,5,3.3529241492e-03,sequential,38400,False,8.5436503017e-03,9,105,2026-05-04T07:12:23.705637
22,0.0000000000e+00,0.0000000000e+00,2,5,3.7693909754e-03,sequential,38400,True,2.4077271502e-03,9,94,2026-05-04T07:12:23.705726
22,0.0000000000e+00,0.0000000000e+00,2,5,4.2375871606e-03,sequential,38400,True,2.4077271502e-03,9,83,2026-05-04T07:12:23.705814
22,0.0000000000e+00,0.0000000000e+00,2,5,4.7639380104e-03,sequential,38400,True,2.4077271502e-03,9,74,2026-05-04T07:12:23.705903
22,0.0000000000e+00,0.0000000000e+00,2,5,5.3556669177e-03,sequential,38400,True,2.4077271502e-03,9,66,2026-05-04T07:12:23.705991
22,0.0000000000e+00,0.0000000000e+00,2,5,6.0208944933e-03,sequential,38400,True,2.4077271502e-03,9,59,2026-05-04T07:12:23.706081
22,0.0000000000e+00,0.0000000000e+00,2,5,6.7687500095e-03,sequential,19200,True,6.6023442559e-04,8,52,2026-05-04T07:12:23.706161
22,0.0000000000e+00,0.0000000000e+00,2,5,7.6094966855e-03,sequential,19200,True,6.6023442559e-04,8,47,2026-05-04T07:12:23.706242
22,0.0000000000e+00,0.0000000000e+00,2,5,8.5546725356e-03,sequential,19200,True,6.6023442559e-04,8,42,2026-05-04T07:12:23.706324
22,0.0000000000e+00,0.0000000000e+00,2,5,9.6172487112e-03,sequential,19200,False,1.1611611877e-02,8,37,2026-05-04T07:12:23.706409
22,0.0000000000e+00,0.0000000000e+00,2,5,1.0811807511e-02,sequential,19200,True,6.6023442559e-04,8,33,2026-05-04T07:12:23.706490
22,0.0000000000e+00,0.0000000000e+00,2,5,1.2154742501e-02,sequential,19200,True,6.6023442559e-04,8,29,2026-05-04T07:12:23.706571
22,0.0000000000e+00,0.0000000000e+00,2,5,1.3664483493e-02,sequential,9600,True,6.7961575771e-03,7,26,2026-05-04T07:12:23.706643
22,0.0000000000e+00,0.0000000000e+00,2,5,1.5361749467e-02,sequential,9600,True,6.7961575771e-03,7,23,2026-05-04T07:12:23.706715
22,0.0000000000e+00,0.0000000000e+00,2,5,1.7269832907e-02,sequential,9600,True,6.7961575771e-03,7,21,2026-05-04T07:12:23.706787
22,0.0000000000e+00,0.0000000000e+00,2,5,1.9414919457e-02,sequential,9600,True,6.7961575771e-03,7,19,2026-05-04T07:12:23.706858
22,0.0000000000e+00,0.0000000000e+00,2,5,2.1826447284e-02,sequential,9600,True,6.7961575771e-03,7,17,2026-05-04T07:12:23.706930
22,0.0000000000e+00,0.0000000000e+00,2,5,2.4537511066e-02,sequential,9600,True,6.7961575771e-03,7,15,2026-05-04T07:12:23.707004
22,0.0000000000e+00,0.0000000000e+00,2,5,2.7585316176e-02,sequential,4800,True,1.9068003880e-02,6,13,2026-05-04T07:12:23.707067
22,0.0000000000e+00,0.0000000000e+00,2,5,3.1011689266e-02,sequential,4800,True,1.9068003880e-02,6,12,2026-05-04T07:12:23.707131
22,0.0000000000e+00,0.0000000000e+00,2,5,3.4863652277e-02,sequential,4800,True,1.9068003880e-02,6,11,2026-05-04T07:12:23.707194
22,0.0000000000e+00,0.0000000000e+00,2,5,3.9194067748e-02,sequential,4800,True,1.9068003880e-02,6,9,2026-05-04T07:12:23.707257
22,0.0000000000e+00,0.0000000000e+00,2,5,4.4062364278e-02,sequential,4800,True,1.9068003880e-02,6,8,2026-05-04T07:12:23.707320
22,0.0000000000e+00,0.0000000000e+00,2,5,4.9535352090e-02,sequential,2400,True,5.4563073938e-02,5,8,2026-05-04T07:12:23.707375
22,0.0000000000e+00,0.0000000000e+00,2,5,5.5688139909e-02,sequential,2400,True,4.3611696486e-02,5,7,2026-05-04T07:12:23.707436
22,0.0000000000e+00,0.0000000000e+00,2,5,6.2605165720e-02,sequential,2400,True,4.3611696486e-02,5,6,2026-05-04T07:12:23.707491
22,0.0000000000e+00,0.0000000000e+00,2,5,7.0381355549e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.707546
22,0.0000000000e+00,0.0000000000e+00,2,5,7.9123426190e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.707602
22,0.0000000000e+00,0.0000000000e+00,2,5,8.8951349731e-02,sequential,2400,True,4.3611696486e-02,5,4,2026-05-04T07:12:23.707657
22,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-01,sequential,1200,True,5.4756887260e-03,4,4,2026-05-04T07:12:23.707704
21,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-04,sequential,1229400,False,1.3313510203e-03,14,3513,2026-05-04T07:12:23.717558
21,0.0000000000e+00,0.0000000000e+00,2,5,1.1242100351e-04,sequential,1229550,True,1.0882169114e-05,14,3125,2026-05-04T07:12:23.717765
21,0.0000000000e+00,0.0000000000e+00,2,5,1.2638482029e-04,sequential,1229400,False,1.3313510203e-03,14,2780,2026-05-04T07:12:23.717906
21,0.0000000000e+00,0.0000000000e+00,2,5,1.4208308325e-04,sequential,1229550,True,1.0882169114e-05,14,2473,2026-05-04T07:12:23.718040
21,0.0000000000e+00,0.0000000000e+00,2,5,1.5973122801e-04,sequential,1229550,True,1.0882169114e-05,14,2199,2026-05-04T07:12:23.718177
21,0.0000000000e+00,0.0000000000e+00,2,5,1.7957144944e-04,sequential,1229550,True,1.0882169114e-05,14,1956,2026-05-04T07:12:23.718310
21,0.0000000000e+00,0.0000000000e+00,2,5,2.0187602547e-04,sequential,615000,True,8.4991630129e-05,13,1740,2026-05-04T07:12:23.718442
21,0.0000000000e+00,0.0000000000e+00,2,5,2.2695105367e-04,sequential,615000,True,8.4991630129e-05,13,1548,2026-05-04T07:12:23.718565
21,0.0000000000e+00,0.0000000000e+00,2,5,2.5514065200e-04,sequential,615000,True,8.4991630129e-05,13,1377,2026-05-04T07:12:23.718690
21,0.0000000000e+00,0.0000000000e+00,2,5,2.8683168133e-04,sequential,615000,True,8.4991630129e-05,13,1225,2026-05-04T07:12:23.718814
21,0.0000000000e+00,0.0000000000e+00,2,5,3.2245905453e-04,sequential,615000,True,8.4991630129e-05,13,1090,2026-05-04T07:12:23.718937
21,0.0000000000e+00,0.0000000000e+00,2,5,3.6251170500e-04,sequential,615000,True,8.4991630129e-05,13,969,2026-05-04T07:12:23.719061
21,0.0000000000e+00,0.0000000000e+00,2,5,4.0753929659e-04,sequential,307650,False,1.1228116681e-02,12,862,2026-05-04T07:12:23.719177
21,0.0000000000e+00,0.0000000000e+00,2,5,4.5815976691e-04,sequential,307650,True,2.7673922861e-04,12,767,2026-05-04T07:12:23.719291
21,0.0000000000e+00,0.0000000000e+00,2,5,5.1506780762e-04,sequential,307650,True,2.7673922861e-04,12,682,2026-05-04T07:12:23.719412
21,0.0000000000e+00,0.0000000000e+00,2,5,5.7904439806e-04,sequential,307650,True,2.7673922861e-04,12,607,2026-05-04T07:12:23.719526
21,0.0000000000e+00,0.0000000000e+00,2,5,6.5096752305e-04,sequential,307650,True,2.7673922861e-04,12,540,2026-05-04T07:12:23.719640
21,0.0000000000e+00,0.0000000000e+00,2,5,7.3182422191e-04,sequential,307650,False,1.1228116681e-02,12,480,2026-05-04T07:12:23.719755
21,0.0000000000e+00,0.0000000000e+00,2,5,8.2272413417e-04,sequential,153900,True,1.0675596836e-04,11,427,2026-05-04T07:12:23.719861
21,0.0000000000e+00,0.0000000000e+00,2,5,9.2491472772e-04,sequential,153900,True,1.0675596836e-04,11,380,2026-05-04T07:12:23.719967
21,0.0000000000e+00,0.0000000000e+00,2,5,1.0397984185e-03,sequential,153900,False,1.0844621484e-02,11,338,2026-05-04T07:12:23.720073
21,0.0000000000e+00,0.0000000000e+00,2,5,1.1689518165e-03,sequential,153900,False,1.0844621484e-02,11,301,2026-05-04T07:12:23.720178
21,0.0000000000e+00,0.0000000000e+00,2,5,1.3141473626e-03,sequential,153900,False,1.0844621484e-02,11,268,2026-05-04T07:12:23.720285
21,0.0000000000e+00,0.0000000000e+00,2,5,1.4773776526e-03,sequential,153900,True,1.0675596836e-04,11,238,2026-05-04T07:12:23.720396
21,0.0000000000e+00,0.0000000000e+00,2,5,1.6608827826e-03,sequential,76950,True,8.7374636230e-04,10,212,2026-05-04T07:12:23.720494
21,0.0000000000e+00,0.0000000000e+00,2,5,1.8671810913e-03,sequential,76950,True,8.7374636230e-04,10,189,2026-05-04T07:12:23.720591
21,0.0000000000e+00,0.0000000000e+00,2,5,2.0991037201e-03,sequential,76950,True,8.7374636230e-04,10,168,2026-05-04T07:12:23.720689
21,0.0000000000e+00,0.0000000000e+00,2,5,2.3598334668e-03,sequential,76950,True,8.7374636230e-04,10,149,2026-05-04T07:12:23.720788
21,0.0000000000e+00,0.0000000000e+00,2,5,2.6529484644e-03,sequential,76950,True,8.7374636230e-04,10,133,2026-05-04T07:12:23.720885
21,0.0000000000e+00,0.0000000000e+00,2,5,2.9824712862e-03,sequential,76950,True,8.7374636230e-04,10,118,2026-05-04T07:12:23.720982
21,0.0000000000e+00,0.0000000000e+00,2,5,3.3529241492e-03,sequential,38400,True,2.4077271502e-03,9,105,2026-05-04T07:12:23.721071
21,0.0000000000e+00,0.0000000000e+00,2,5,3.7693909754e-03,sequential,38400,False,8.5436503017e-03,9,94,2026-05-04T07:12:23.721159
21,0.0000000000e+00,0.0000000000e+00,2,5,4.2375871606e-03,sequential,38400,True,2.4077271502e-03,9,83,2026-05-04T07:12:23.721248
21,0.0000000000e+00,0.0000000000e+00,2,5,4.7639380104e-03,sequential,38400,True,2.4077271502e-03,9,74,2026-05-04T07:12:23.721337
21,0.0000000000e+00,0.0000000000e+00,2,5,5.3556669177e-03,sequential,38400,True,2.4077271502e-03,9,66,2026-05-04T07:12:23.721431
21,0.0000000000e+00,0.0000000000e+00,2,5,6.0208944933e-03,sequential,38400,True,2.4077271502e-03,9,59,2026-05-04T07:12:23.721521
21,0.0000000000e+00,0.0000000000e+00,2,5,6.7687500095e-03,sequential,19200,True,6.6023442559e-04,8,52,2026-05-04T07:12:23.721601
21,0.0000000000e+00,0.0000000000e+00,2,5,7.6094966855e-03,sequential,19200,True,6.6023442559e-04,8,47,2026-05-04T07:12:23.721681
21,0.0000000000e+00,0.0000000000e+00,2,5,8.5546725356e-03,sequential,19200,True,6.6023442559e-04,8,42,2026-05-04T07:12:23.721762
21,0.0000000000e+00,0.0000000000e+00,2,5,9.6172487112e-03,sequential,19200,True,6.6023442559e-04,8,37,2026-05-04T07:12:23.721842
21,0.0000000000e+00,0.0000000000e+00,2,5,1.0811807511e-02,sequential,19200,True,6.6023442559e-04,8,33,2026-05-04T07:12:23.721921
21,0.0000000000e+00,0.0000000000e+00,2,5,1.2154742501e-02,sequential,19200,True,6.6023442559e-04,8,29,2026-05-04T07:12:23.722002
21,0.0000000000e+00,0.0000000000e+00,2,5,1.3664483493e-02,sequential,9600,True,6.7961575771e-03,7,26,2026-05-04T07:12:23.722073
21,0.0000000000e+00,0.0000000000e+00,2,5,1.5361749467e-02,sequential,9600,True,6.7961575771e-03,7,23,2026-05-04T07:12:23.722146
21,0.0000000000e+00,0.0000000000e+00,2,5,1.7269832907e-02,sequential,9600,True,6.7961575771e-03,7,21,2026-05-04T07:12:23.722219
21,0.0000000000e+00,0.0000000000e+00,2,5,1.9414919457e-02,sequential,9600,True,1.7747535029e-02,7,19,2026-05-04T07:12:23.722291
21,0.0000000000e+00,0.0000000000e+00,2,5,2.1826447284e-02,sequential,9600,True,6.7961575771e-03,7,17,2026-05-04T07:12:23.722363
21,0.0000000000e+00,0.0000000000e+00,2,5,2.4537511066e-02,sequential,9600,True,6.7961575771e-03,7,15,2026-05-04T07:12:23.722444
21,0.0000000000e+00,0.0000000000e+00,2,5,2.7585316176e-02,sequential,4800,True,1.9068003880e-02,6,13,2026-05-04T07:12:23.722508
21,0.0000000000e+00,0.0000000000e+00,2,5,3.1011689266e-02,sequential,4800,True,1.9068003880e-02,6,12,2026-05-04T07:12:23.722570
21,0.0000000000e+00,0.0000000000e+00,2,5,3.4863652277e-02,sequential,4800,True,1.9068003880e-02,6,11,2026-05-04T07:12:23.722634
21,0.0000000000e+00,0.0000000000e+00,2,5,3.9194067748e-02,sequential,4800,True,1.9068003880e-02,6,9,2026-05-04T07:12:23.722697
21,0.0000000000e+00,0.0000000000e+00,2,5,4.4062364278e-02,sequential,4800,True,1.9068003880e-02,6,8,2026-05-04T07:12:23.722760
21,0.0000000000e+00,0.0000000000e+00,2,5,4.9535352090e-02,sequential,2400,True,4.3611696486e-02,5,8,2026-05-04T07:12:23.722815
21,0.0000000000e+00,0.0000000000e+00,2,5,5.5688139909e-02,sequential,2400,True,4.3611696486e-02,5,7,2026-05-04T07:12:23.722870
21,0.0000000000e+00,0.0000000000e+00,2,5,6.2605165720e-02,sequential,2400,True,4.3611696486e-02,5,6,2026-05-04T07:12:23.722926
21,0.0000000000e+00,0.0000000000e+00,2,5,7.0381355549e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.722981
21,0.0000000000e+00,0.0000000000e+00,2,5,7.9123426190e-02,sequential,2400,True,4.3611696486e-02,5,5,2026-05-04T07:12:23.723040
21,0.0000000000e+00,0.0000000000e+00,2,5,8.8951349731e-02,sequential,2400,True,4.3611696486e-02,5,4,2026-05-04T07:12:23.723095
21,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-01,sequential,1200,True,5.4756887260e-03,4,4,2026-05-04T07:12:23.723141
23,0.0000000000e+00,0.0000000000e+00,2,5,1.0000000000e-04,sequential,1229550,True,1.0882169114e-05,14,3513,2026-05-04T07:12:23.723211
23,0.0000000000e+00,0.0000000000e+00,2,5,1.1242100351e-04,sequential,1229550,False,1.0940495283e-02,14,3125,2026-05-04T07:12:23.723408
23,0.0000000000e+00,0.0000000000e+00,2,5,1.2638482029e-04,sequential,1229550,True,1.0882169114e-05,14,2780,2026-05-04T07:12:23.723549
23,0.0000000000e+00,0.0000000000e+00,2,5,1.4208308325e-04,sequential,1229550,True,1.0882169114e-05,14,2473,2026-05-04T07:12:23.723683
23,0.0000000000e+00,0.0000000000e+00,2,5,1.5973122801e-04,sequential,1229550,False,1.0940495283e-02,14,2199,2026-05-04T07:12:23.723818
23,0.0000000000e+00,0.0000000000e+00,2,5,1.7957144944e-04,sequential,1229550,False,1.0940495283e-02,14,1956,2026-05-04T07:12:23.723951
23,0.0000000000e+00,0.0000000000e+00,2,5,2.0187602547e-04,sequential,615000,True,8.4991630129e-05,13,1740,2026-05-04T07:12:23.724074
23,0.0000000000e+00,0.0000000000e+00,2,5,2.2695105367e-04,sequential,615000,True,8.4991630129e-05,13,1548,2026-05-04T07:12:23.724198
23,0.0000000000e+00,0.0000000000e+00,2,5,2.5514065200e-04,sequential,615000,True,8.4991630129e-05,13,1377,2026-05-04T07:12:23.724322
23,0.0000000000e+00,0.0000000000e+00,2,5,2.8683168133e-04,sequential,615000,True,8.4991630129e-05,13,1225,2026-05-04T07:12:23.724450
23,0.0000000000e+00,0.0000000000e+00,2,5,3.2245905453e-04,sequential,615000,True,8.4991630129e-05,13,1090,2026-05-04T07:12:23.724573
23,0.0000000000e+00,0.0000000000e+00,2,5,3.6251170500e-04,sequential,615000,True,8.4991630129e-05,13,969,2026-05-04T07:12:23.724697
23,0.0000000000e+00,0.0000000000e+00,2,5,4.0753929659e-04,sequential,307650,True,2.7673922861e-04,12,862,2026-05-04T07:12:23.724812
23,0.0000000000e+00,0.0000000000e+00,2,5,4.5815976691e-04,sequential,307650,True,2.7673922861e-04,12,767,2026-05-04T07:12:23.724927
23,0.0000000000e+00,0.0000000000e+00,2,5,5.1506780762e-04,sequential,307650,True,2.7673922861e-04,12,682,2026-05-04T07:12:23.725041
23,0.0000000000e+00,0.0000000000e+00,2,5,5.7904439806e-04,sequential,307650,True,2.7673922861e-04,12,607,2026-05-04T07:12:23.725156
23,0.0000000000e+00,0.0000000000e+00,2,5,6.5096752305e-04,sequential,307650,True,2.7673922861e-04,12,540,2026-05-04T07:12:23.725270
23,0.0000000000e+00,0.0000000000e+00,2,5,7.3182422191e-04,sequential,307650,False,1.1228116681e-02,12,480,2026-05-04T07:12:23.725384
23,0.0000000000e+00,0.0000000000e+00,2,5,8.2272413417e-04,sequential,153900,True,1.0675596836e-04,11,427,2026-05-04T07:12:23.725494
23,0.0000000000e+00,0.0000000000e+00,2,5,9.2491472772e-04,sequential,153900,False,1.0844621484e-02,11,380,2026-05-04T07:12:23.725601
23,0.0000000000e+00,0.0000000000e+00,2,5,1.0397984185e-03,sequential,153900,True,1.0675596836e-04,11,338,2026-05-04T07:12:23.725707
23,0.0000000000e+00,0.0000000000e+00,2,5,1.1689518165e-03,sequential,153900,True,1.0675596836e-04,11,301,2026-05-04T07:12:23.725812
23,0.0000000000e+00,0.0000000000e+00,2,5,1.3141473626e-03,sequential,153900,True,1.0675596836e-04,11,268,2026-05-04T07:12:23.725918
23,0.0000000000e+00,0.0000000000e+00,2,5,1.4773776526e-03,sequential,153900,True,1.0675596836e-04,11,238,2026-05-04T07:12:23.726024
23,0.0000000000e+00,0.0000000000e+00,2,5,1.6608827826e-03,sequential,76950,True,8.7374636230e-04,10,212,2026-05-04T07:12:23.726122
23,0.0000000000e+00,0.0000000000e+00,2,5,1.8671810913e-03,sequential,76950,True,8.7374636230e-04,10,189,2026-05-04T07:12:23.726219
23,0.0000000000e+00,0.0000000000e+00,2,5,2.0991037201e-03,sequential,76950,True,8.7374636230e-04,10,168,2026-05-04T07:12:23.726317
23,0.0000000000e+00,0.0000000000e+00,2,5,2.3598334668e-03,sequential,76950,False,1.0077631090e-02,10,149,2026-05-04T07:12:23.726421
23,0.0000000000e+00,0.0000000000e+00,2,5,2.6529484644e-03,sequential,76950,True,8.7374636230e-04,10,133,2026-05-04T07:12:23.726518
23,0.0000000000e+00,0.0000000000e+00,2,5,2.9824712862e-03,sequential,76950,True,8.7374636230e-04,10,118,2026-05-04T07:12:23.726615
23,0.0000000000e+00,0.0000000000e+00,2,5,3.3529241492e-03,sequential,38400,True,2.4077271502e-03,9,105,2026-05-04T07:12:23.726704
23,0.0000000000e+00,0.0000000000e+00,2,5,3.7693909754e-03,sequential,38400,True,2.4077271502e-03,9,94,2026-05-04T07:12:23.726793
23,0.0000000000e+00,0.0000000000e+00,2,5,4.2375871606e-03,sequential,38400,True,2.4077271502e-03,9,83,2026-05-04T07:12:23.726881
23,0.0000000000e+00,0.0000000000e+00,2,5,4.7639380104e-03,sequential,38400,True,2.4077271502e-03,9,74,2026-05-04T07:12:23.726969
23,0.0000000000e+00,0.0000000000e+00,2,5,5.3556669177e-03,sequential,38400,True,2.4077271502e-03,9,66,2026-05-04T07:12:23.727058
23,0.0000000000e+00,0.0000000000e+00,2,5,6.0208944933e-03,sequential,38400,False,8.5436503017e-03,9,59,2026-05-04T07:12:23.727148
23,0.0000000000e+00,0.0000000000e+00,2,5,6.7687500095e-03,sequential,19200,True,6.6023442559e-04,8,52,2026-05-04T07:12:23.727228
23,0.0000000000e+00,0.0000000000e+00,2,5,7.6094966855e-03,sequential,19200,True,6.6023442559e-04,8,47,2026-05-04T07:12:23.727309
23,0.0000000000e+00,0.0000000000e+00,2,5,8.5546725356e-03,sequential,19200,True,6.6023442559e-04,8,42,2026-05-04T07:12:23.727393
23,0.0000000000e+00,0.0000000000e+00,2,5,9.6172487112e-03,sequential,19200,True,6.6023442559e-04,8,37,2026-05-04T07:12:23.727473
23,0.0000000000e+00,0.0000000000e+00,2,5,1.0811807511e-02,sequential,19200,True,6.6023442559e-04,8,33,2026-05-04T07:12:23.727553
23,0.0000000000e+00,0.0000000000e+00,2,5,1.2154742501e-02,sequential,19200,True,6.6023442559e-04,8,29,2026-05-04T07:12:23.727634
23,0.0000000000e+00,0.0000000000e+00,2,5,1.3664483493e-02,sequential,9600,False,1.7747535029e-02,7,26,2026-05-04T07:12:23.727705
23,0.0000000000e+00,0.0000000000e+00,2,5,1.5361749467e-02,sequential,9600,True,6.7961575771e-03,7,23,2026-05-04T07:12:23.727777
23,0.0000000000e+00,0.0000000000e+00,2,5,1.7269832907e-02,sequential,9600,True,6.7961575771e-03,7,21,2026-05-04T07:12:23.727848
23,0.0000000000e+00,0.0000000000e+00,2,5,1.9414919457e-02,sequential,9600,True,6.7961575771e-03,7,19,2026-05-04T07:12:23.727922
23,0.0000000000e+00,0.0000000000e+00,2,5,2.1826447284e-02,sequential,9600,True,6.7961575771e-03,7,17,2026-05-04T07:12:23.727994
23,0.0000000000e+00,0.0000000000e+00,2,5,2.4537511066e-02,sequential,9600,True,6.7961575771e-03,7,15,2026-05-04T07:12:23.728068
23,0.0000000000e+00,0.0000000000e+00,2,5,2.7585316176e-02,sequential,4800,True,1.9068003880e-02,6,13,2026-05-04T07:12:23.728132
