seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_rounds,timestamp
4,5.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,bare_hamiltonian,11502,True,1.0678172112e-04,100,2026-05-04T05:08:45.857600
4,5.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,bare_hamiltonian,9945,True,9.2169642448e-04,100,2026-05-04T05:08:45.964660
4,5.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,bare_hamiltonian,9534,True,5.1641464233e-04,100,2026-05-04T05:08:46.070783
4,5.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,bare_hamiltonian,77871,True,1.8084049225e-04,900,2026-05-04T05:08:47.005748
4,5.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,bare_hamiltonian,7851,True,5.8829784393e-05,100,2026-05-04T05:08:47.111364
4,5.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,bare_hamiltonian,6771,True,8.9991092682e-04,100,2026-05-04T05:08:47.216074
4,5.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,bare_hamiltonian,6246,True,5.3820014000e-04,100,2026-05-04T05:08:47.320252
4,5.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,bare_hamiltonian,5769,True,3.7258863449e-04,100,2026-05-04T05:08:47.425547
4,5.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,bare_hamiltonian,4914,True,5.1641464233e-04,100,2026-05-04T05:08:47.529454
4,5.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,bare_hamiltonian,4494,True,2.2900700569e-03,100,2026-05-04T05:08:47.633387
4,5.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,bare_hamiltonian,15399,True,1.3291835785e-04,400,2026-05-04T05:08:48.041961
4,5.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,bare_hamiltonian,3603,True,1.9545257092e-03,100,2026-05-04T05:08:48.144519
4,5.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,bare_hamiltonian,3048,True,1.6407370567e-03,100,2026-05-04T05:08:48.246561
4,5.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,2682,True,1.5710294247e-03,100,2026-05-04T05:08:48.348220
4,5.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,2424,True,7.5608491898e-04,100,2026-05-04T05:08:48.452282
4,5.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,1923,True,1.5710294247e-03,100,2026-05-04T05:08:48.555810
4,5.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,2088,True,1.5448629856e-03,100,2026-05-04T05:08:48.657421
4,5.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,3642,True,5.3820014000e-04,200,2026-05-04T05:08:48.865373
4,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,1722,True,4.4690370560e-03,100,2026-05-04T05:08:48.969825
5,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,749618004,False,3.1378166676e+00,50000,2026-05-04T05:07:55.791828
5,5.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,669403821,False,3.1378166676e+00,50000,2026-05-04T05:08:43.718621
5,5.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,7873260,True,1.0907649994e-05,700,2026-05-04T05:08:44.352695
5,5.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,2042733,True,1.0907649994e-05,200,2026-05-04T05:08:44.536632
5,5.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,1940619,True,1.0907649994e-05,200,2026-05-04T05:08:44.718661
5,5.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,738975,True,1.0907649994e-05,100,2026-05-04T05:08:44.811265
5,5.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,734454,True,1.0907649994e-05,100,2026-05-04T05:08:44.904236
5,5.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,676707,True,1.0907649994e-05,100,2026-05-04T05:08:45.000307
5,5.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,629610,True,3.7044286728e-05,100,2026-05-04T05:08:45.099349
5,5.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,467271,True,1.0907649994e-05,100,2026-05-04T05:08:45.189713
5,5.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,4647555,True,1.0907649994e-05,1000,2026-05-04T05:08:46.206401
5,5.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,1737735,True,1.0907649994e-05,400,2026-05-04T05:08:46.612945
5,5.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,368871,True,1.0907649994e-05,100,2026-05-04T05:08:46.713546
5,5.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,323376,True,1.0907649994e-05,100,2026-05-04T05:08:46.816111
5,5.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,2068890,True,1.0907649994e-05,700,2026-05-04T05:08:47.523129
5,5.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,1061766,True,1.0907649994e-05,400,2026-05-04T05:08:47.925566
5,5.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,208704,True,1.0907649994e-05,100,2026-05-04T05:08:48.025879
5,5.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,1716861,True,1.0907649994e-05,800,2026-05-04T05:08:48.841338
5,5.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,174543,True,3.7044286728e-05,100,2026-05-04T05:08:48.944569
5,5.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,161937,True,3.7044286728e-05,100,2026-05-04T05:08:49.047580
5,5.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,145716,True,1.0907649994e-05,100,2026-05-04T05:08:49.151604
5,5.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,1050729,True,3.7044286728e-05,800,2026-05-04T05:08:49.966692
5,5.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,117930,True,1.0907649994e-05,100,2026-05-04T05:08:50.070076
5,5.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,100614,True,1.0678172112e-04,100,2026-05-04T05:08:50.173911
5,5.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,84387,True,8.4966421127e-05,100,2026-05-04T05:08:50.277372
5,5.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,84171,True,8.4966421127e-05,100,2026-05-04T05:08:50.380708
5,5.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,147591,True,1.0907649994e-05,200,2026-05-04T05:08:50.584068
5,5.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,63582,True,5.8829784393e-05,100,2026-05-04T05:08:50.687046
5,5.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,53370,True,3.7044286728e-05,100,2026-05-04T05:08:50.790597
5,5.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,50478,True,1.0907649994e-05,100,2026-05-04T05:08:50.893547
5,5.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,44505,True,3.7044286728e-05,100,2026-05-04T05:08:50.996237
5,5.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,bare_hamiltonian,41094,True,2.0265579224e-04,100,2026-05-04T05:08:51.099140
5,5.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,bare_hamiltonian,104343,True,1.5470385551e-04,300,2026-05-04T05:08:51.401131
5,5.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,bare_hamiltonian,30351,True,1.3291835785e-04,100,2026-05-04T05:08:51.502686
5,5.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,bare_hamiltonian,26514,True,3.7258863449e-04,100,2026-05-04T05:08:51.605034
5,5.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,bare_hamiltonian,24606,True,2.0265579224e-04,100,2026-05-04T05:08:51.706362
5,5.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,bare_hamiltonian,24180,True,3.9440393448e-04,100,2026-05-04T05:08:51.807365
5,5.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,bare_hamiltonian,104376,True,3.7044286728e-05,500,2026-05-04T05:08:52.301477
5,5.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,bare_hamiltonian,56355,True,1.0907649994e-05,300,2026-05-04T05:08:52.600580
5,5.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,bare_hamiltonian,14454,True,5.8829784393e-05,100,2026-05-04T05:08:52.701032
5,5.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,bare_hamiltonian,28686,True,1.0907649994e-05,200,2026-05-04T05:08:52.900676
5,5.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,bare_hamiltonian,12759,True,1.3291835785e-04,100,2026-05-04T05:08:53.003197
5,5.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,bare_hamiltonian,100581,True,1.8084049225e-04,900,2026-05-04T05:08:53.902470
5,5.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,bare_hamiltonian,20637,True,2.0265579224e-04,200,2026-05-04T05:08:54.105120
5,5.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,bare_hamiltonian,9021,True,2.0265579224e-04,100,2026-05-04T05:08:54.207077
5,5.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,bare_hamiltonian,7524,True,4.2054057121e-04,100,2026-05-04T05:08:54.308465
5,5.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,bare_hamiltonian,95247,True,1.5470385551e-04,1400,2026-05-04T05:08:55.684285
5,5.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,bare_hamiltonian,5985,True,1.5448629856e-03,100,2026-05-04T05:08:55.783578
5,5.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,bare_hamiltonian,5607,True,3.7044286728e-05,100,2026-05-04T05:08:55.883898
5,5.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,bare_hamiltonian,4869,True,3.7258863449e-04,100,2026-05-04T05:08:55.983676
5,5.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,bare_hamiltonian,4353,True,1.0175704956e-03,100,2026-05-04T05:08:56.083048
5,5.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,bare_hamiltonian,11604,True,5.1641464233e-04,300,2026-05-04T05:08:56.378704
5,5.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,bare_hamiltonian,3477,True,1.1395812035e-03,100,2026-05-04T05:08:56.477233
5,5.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,bare_hamiltonian,3213,True,3.4645199776e-04,100,2026-05-04T05:08:56.576142
5,5.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,2445,True,4.0158033371e-03,100,2026-05-04T05:08:56.674417
5,5.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,2391,True,3.3446848392e-03,100,2026-05-04T05:08:56.772142
5,5.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,2169,True,5.5715739727e-03,100,2026-05-04T05:08:56.872992
5,5.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,2109,True,8.5195899010e-04,100,2026-05-04T05:08:56.973458
5,5.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,1779,True,1.3313293457e-03,100,2026-05-04T05:08:57.073682
5,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,6654,True,1.0654926300e-03,400,2026-05-04T05:08:57.470403
6,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,1562271,True,1.0907649994e-05,100,2026-05-04T05:08:16.998945
6,5.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,667498236,False,3.1378166676e+00,50000,2026-05-04T05:09:09.397412
6,5.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,595410540,False,3.1378166676e+00,50000,2026-05-04T05:10:01.043377
6,5.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,9541911,True,1.0907649994e-05,900,2026-05-04T05:10:01.945990
6,5.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,931752,True,1.0907649994e-05,100,2026-05-04T05:10:02.046449
6,5.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,760584,True,1.0907649994e-05,100,2026-05-04T05:10:02.145739
6,5.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,2202666,True,1.0907649994e-05,300,2026-05-04T05:10:02.450951
6,5.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,1321905,True,1.0907649994e-05,200,2026-05-04T05:10:02.657788
6,5.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,1240644,True,1.0907649994e-05,200,2026-05-04T05:10:02.862746
6,5.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,514026,True,1.0907649994e-05,100,2026-05-04T05:10:02.966984
6,5.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,914415,True,1.0907649994e-05,200,2026-05-04T05:10:03.174534
6,5.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,6621273,True,1.0907649994e-05,1600,2026-05-04T05:10:04.805420
6,5.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,383247,True,1.0907649994e-05,100,2026-05-04T05:10:04.909809
6,5.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,286299,True,1.0907649994e-05,100,2026-05-04T05:10:05.013486
6,5.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,304362,True,1.0907649994e-05,100,2026-05-04T05:10:05.117406
6,5.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,2020809,True,1.0907649994e-05,800,2026-05-04T05:10:05.928412
6,5.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,489582,True,1.0907649994e-05,200,2026-05-04T05:10:06.131956
6,5.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,210699,True,1.0907649994e-05,100,2026-05-04T05:10:06.235659
6,5.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,367899,True,3.7044286728e-05,200,2026-05-04T05:10:06.440754
6,5.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,160125,True,3.7044286728e-05,100,2026-05-04T05:10:06.543936
6,5.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,282132,True,1.0907649994e-05,200,2026-05-04T05:10:06.748271
6,5.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,130773,True,5.8829784393e-05,100,2026-05-04T05:10:06.850029
6,5.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,113970,True,1.0907649994e-05,100,2026-05-04T05:10:06.952499
6,5.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,585081,True,1.0907649994e-05,600,2026-05-04T05:10:07.559908
6,5.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,91686,True,5.8829784393e-05,100,2026-05-04T05:10:07.662806
6,5.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,315468,True,3.7044286728e-05,400,2026-05-04T05:10:08.065801
6,5.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,74730,True,1.0678172112e-04,100,2026-05-04T05:10:08.167752
6,5.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,66570,True,1.3291835785e-04,100,2026-05-04T05:10:08.269057
6,5.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,56490,True,1.0678172112e-04,100,2026-05-04T05:10:08.370488
6,5.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,148950,True,3.7044286728e-05,300,2026-05-04T05:10:08.674497
6,5.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,177609,True,3.7044286728e-05,400,2026-05-04T05:10:09.077052
6,5.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,bare_hamiltonian,38844,True,8.4966421127e-05,100,2026-05-04T05:10:09.180556
6,5.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,bare_hamiltonian,34230,True,2.2879242897e-04,100,2026-05-04T05:10:09.282895
6,5.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,bare_hamiltonian,63990,True,5.8829784393e-05,200,2026-05-04T05:10:09.486546
6,5.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,bare_hamiltonian,114087,True,3.7044286728e-05,400,2026-05-04T05:10:09.888201
6,5.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,bare_hamiltonian,23484,True,5.8829784393e-05,100,2026-05-04T05:10:09.991841
6,5.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,bare_hamiltonian,22152,True,3.9440393448e-04,100,2026-05-04T05:10:10.095725
6,5.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,bare_hamiltonian,41724,True,1.5470385551e-04,200,2026-05-04T05:10:10.300774
6,5.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,bare_hamiltonian,36966,True,2.0265579224e-04,200,2026-05-04T05:10:10.504441
6,5.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,bare_hamiltonian,48252,True,5.8829784393e-05,300,2026-05-04T05:10:10.807531
6,5.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,bare_hamiltonian,12645,True,8.0403685570e-04,100,2026-05-04T05:10:10.909799
6,5.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,bare_hamiltonian,12363,True,4.6846270561e-04,100,2026-05-04T05:10:11.012617
6,5.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,bare_hamiltonian,11142,True,5.6433677673e-04,100,2026-05-04T05:10:11.114199
6,5.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,bare_hamiltonian,9273,True,4.6846270561e-04,100,2026-05-04T05:10:11.215499
6,5.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,bare_hamiltonian,9198,True,1.2572407722e-03,100,2026-05-04T05:10:11.317642
6,5.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,bare_hamiltonian,41574,True,5.3820014000e-04,500,2026-05-04T05:10:11.813189
6,5.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,bare_hamiltonian,7041,True,2.7671456337e-04,100,2026-05-04T05:10:11.913183
6,5.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,bare_hamiltonian,6372,True,4.9024820328e-04,100,2026-05-04T05:10:12.013941
6,5.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,bare_hamiltonian,5400,True,5.8612227440e-04,100,2026-05-04T05:10:12.113891
6,5.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,bare_hamiltonian,4767,True,6.6021084785e-04,100,2026-05-04T05:10:12.213937
6,5.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,bare_hamiltonian,4716,True,4.6846270561e-04,100,2026-05-04T05:10:12.313708
6,5.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,bare_hamiltonian,3828,True,4.2054057121e-04,100,2026-05-04T05:10:12.412886
6,5.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,bare_hamiltonian,3405,True,1.4272034168e-03,100,2026-05-04T05:10:12.512356
6,5.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,bare_hamiltonian,9534,True,5.1641464233e-04,300,2026-05-04T05:10:12.805806
6,5.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,bare_hamiltonian,26802,True,1.8084049225e-04,1000,2026-05-04T05:10:13.786369
6,5.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,bare_hamiltonian,2358,True,1.2093186378e-03,100,2026-05-04T05:10:13.887189
6,5.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,bare_hamiltonian,4317,True,1.3531148434e-03,200,2026-05-04T05:10:14.088083
6,5.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,bare_hamiltonian,3714,True,5.1641464233e-04,200,2026-05-04T05:10:14.287697
6,5.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,bare_hamiltonian,1908,True,1.1613667011e-03,100,2026-05-04T05:10:14.387286
6,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,bare_hamiltonian,1818,True,3.0788481236e-03,100,2026-05-04T05:10:14.489099
2,5.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,bare_hamiltonian,750234042,False,3.1378166676e+00,50000,2026-05-04T05:07:34.195788
2,5.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,bare_hamiltonian,667956903,False,3.1378166676e+00,50000,2026-05-04T05:08:26.122396
2,5.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,bare_hamiltonian,594512469,False,3.1378166676e+00,50000,2026-05-04T05:09:18.367137
2,5.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,bare_hamiltonian,527872911,False,3.1378166676e+00,50000,2026-05-04T05:10:09.880929
2,5.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,bare_hamiltonian,920457,True,1.0907649994e-05,100,2026-05-04T05:10:09.985964
2,5.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,bare_hamiltonian,782592,True,1.0907649994e-05,100,2026-05-04T05:10:10.091022
2,5.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,bare_hamiltonian,3753270,True,1.0907649994e-05,500,2026-05-04T05:10:10.601579
2,5.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,bare_hamiltonian,590931,True,1.0907649994e-05,100,2026-05-04T05:10:10.704740
2,5.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,bare_hamiltonian,600330,True,1.0907649994e-05,100,2026-05-04T05:10:10.806622
2,5.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,bare_hamiltonian,1138581,True,1.0907649994e-05,200,2026-05-04T05:10:11.011865
2,5.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,bare_hamiltonian,532419,True,1.0907649994e-05,100,2026-05-04T05:10:11.114343
2,5.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,bare_hamiltonian,3347823,True,1.0907649994e-05,800,2026-05-04T05:10:11.912639
2,5.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,bare_hamiltonian,380724,True,1.0907649994e-05,100,2026-05-04T05:10:12.014137
2,5.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,bare_hamiltonian,1307388,True,1.0907649994e-05,400,2026-05-04T05:10:12.411687
2,5.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,bare_hamiltonian,1675758,True,1.0907649994e-05,600,2026-05-04T05:10:12.998204
2,5.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,bare_hamiltonian,273066,True,1.0907649994e-05,100,2026-05-04T05:10:13.097401
2,5.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,bare_hamiltonian,225936,True,3.7044286728e-05,100,2026-05-04T05:10:13.196178
2,5.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,bare_hamiltonian,204012,True,1.0907649994e-05,100,2026-05-04T05:10:13.293623
2,5.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,bare_hamiltonian,173829,True,5.8829784393e-05,100,2026-05-04T05:10:13.392788
2,5.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,bare_hamiltonian,156582,True,3.7044286728e-05,100,2026-05-04T05:10:13.493930
2,5.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,bare_hamiltonian,597912,True,1.0907649994e-05,400,2026-05-04T05:10:13.895677
2,5.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,bare_hamiltonian,127155,True,3.7044286728e-05,100,2026-05-04T05:10:13.996999
2,5.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,bare_hamiltonian,108438,True,1.0907649994e-05,100,2026-05-04T05:10:14.098274
2,5.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,bare_hamiltonian,108651,True,3.7044286728e-05,100,2026-05-04T05:10:14.199947
2,5.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,bare_hamiltonian,374901,True,1.0907649994e-05,400,2026-05-04T05:10:14.587134
2,5.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,bare_hamiltonian,76593,True,1.0907649994e-05,100,2026-05-04T05:10:14.679218
2,5.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,bare_hamiltonian,214224,True,1.0907649994e-05,300,2026-05-04T05:10:14.945830
2,5.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,bare_hamiltonian,60729,True,8.4966421127e-05,100,2026-05-04T05:10:15.036450
2,5.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,bare_hamiltonian,114303,True,1.0907649994e-05,200,2026-05-04T05:10:15.215094
2,5.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,bare_hamiltonian,45900,True,5.8829784393e-05,100,2026-05-04T05:10:15.304542
2,5.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,bare_hamiltonian,44436,True,5.8829784393e-05,100,2026-05-04T05:10:15.393491
2,5.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,bare_hamiltonian,485886,True,1.0907649994e-05,1200,2026-05-04T05:10:16.456115
2,5.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,bare_hamiltonian,40989,True,3.7044286728e-05,100,2026-05-04T05:10:16.546165
2,5.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,bare_hamiltonian,125433,True,5.8829784393e-05,400,2026-05-04T05:10:16.949742
2,5.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,bare_hamiltonian,30972,True,8.4966421127e-05,100,2026-05-04T05:10:17.054962
2,5.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,bare_hamiltonian,23673,True,1.0907649994e-05,100,2026-05-04T05:10:17.160135
2,5.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,bare_hamiltonian,91371,True,5.8829784393e-05,400,2026-05-04T05:10:17.572251
